[train: 1, 1600 / 7500] FPS: 36.2 (269.8)  ,  DataTime: 0.196 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.221  ,  Loss/total: 2.83683  ,  Loss/giou: 0.46922  ,  Loss/l1: 0.04985  ,  Loss/location: 1.64912  ,  IoU: 0.58933
[train: 1, 1650 / 7500] FPS: 36.2 (30.1)  ,  DataTime: 0.196 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.221  ,  Loss/total: 2.79756  ,  Loss/giou: 0.46718  ,  Loss/l1: 0.04951  ,  Loss/location: 1.61566  ,  IoU: 0.59098
[train: 1, 1700 / 7500] FPS: 36.4 (322.9)  ,  DataTime: 0.195 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.220  ,  Loss/total: 2.75663  ,  Loss/giou: 0.46494  ,  Loss/l1: 0.04912  ,  Loss/location: 1.58116  ,  IoU: 0.59273
[train: 1, 1750 / 7500] FPS: 36.4 (332.2)  ,  DataTime: 0.195 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.220  ,  Loss/total: 2.72132  ,  Loss/giou: 0.46341  ,  Loss/l1: 0.04888  ,  Loss/location: 1.55011  ,  IoU: 0.59402
[train: 1, 1800 / 7500] FPS: 36.5 (329.9)  ,  DataTime: 0.194 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.219  ,  Loss/total: 2.68589  ,  Loss/giou: 0.46129  ,  Loss/l1: 0.04857  ,  Loss/location: 1.52049  ,  IoU: 0.59575
[train: 1, 1850 / 7500] FPS: 36.6 (307.3)  ,  DataTime: 0.194 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.219  ,  Loss/total: 2.65521  ,  Loss/giou: 0.45995  ,  Loss/l1: 0.04835  ,  Loss/location: 1.49356  ,  IoU: 0.59691
[train: 1, 1900 / 7500] FPS: 36.8 (361.3)  ,  DataTime: 0.193 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.217  ,  Loss/total: 2.62339  ,  Loss/giou: 0.45807  ,  Loss/l1: 0.04807  ,  Loss/location: 1.46691  ,  IoU: 0.59848
[train: 1, 1950 / 7500] FPS: 36.8 (28.6)  ,  DataTime: 0.192 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.217  ,  Loss/total: 2.59482  ,  Loss/giou: 0.45668  ,  Loss/l1: 0.04784  ,  Loss/location: 1.44226  ,  IoU: 0.59953
[train: 1, 2000 / 7500] FPS: 36.9 (7.9)  ,  DataTime: 0.192 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.217  ,  Loss/total: 2.56684  ,  Loss/giou: 0.45509  ,  Loss/l1: 0.04762  ,  Loss/location: 1.41855  ,  IoU: 0.60096
[train: 1, 2050 / 7500] FPS: 37.1 (284.8)  ,  DataTime: 0.191 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.216  ,  Loss/total: 2.54115  ,  Loss/giou: 0.45376  ,  Loss/l1: 0.04741  ,  Loss/location: 1.39656  ,  IoU: 0.60208
[train: 1, 2100 / 7500] FPS: 37.2 (371.9)  ,  DataTime: 0.190 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.215  ,  Loss/total: 2.51544  ,  Loss/giou: 0.45240  ,  Loss/l1: 0.04721  ,  Loss/location: 1.37461  ,  IoU: 0.60323
[train: 1, 2150 / 7500] FPS: 37.2 (18.3)  ,  DataTime: 0.190 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.215  ,  Loss/total: 2.49104  ,  Loss/giou: 0.45123  ,  Loss/l1: 0.04702  ,  Loss/location: 1.35347  ,  IoU: 0.60418
[train: 1, 2200 / 7500] FPS: 37.4 (339.2)  ,  DataTime: 0.189 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.214  ,  Loss/total: 2.46527  ,  Loss/giou: 0.44936  ,  Loss/l1: 0.04670  ,  Loss/location: 1.33307  ,  IoU: 0.60562
[train: 1, 2250 / 7500] FPS: 37.5 (353.1)  ,  DataTime: 0.188 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.213  ,  Loss/total: 2.44183  ,  Loss/giou: 0.44775  ,  Loss/l1: 0.04647  ,  Loss/location: 1.31396  ,  IoU: 0.60692
[train: 1, 2300 / 7500] FPS: 37.6 (305.8)  ,  DataTime: 0.188 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.213  ,  Loss/total: 2.42013  ,  Loss/giou: 0.44649  ,  Loss/l1: 0.04631  ,  Loss/location: 1.29561  ,  IoU: 0.60802
[train: 1, 2350 / 7500] FPS: 37.6 (6.9)  ,  DataTime: 0.188 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.213  ,  Loss/total: 2.39829  ,  Loss/giou: 0.44512  ,  Loss/l1: 0.04609  ,  Loss/location: 1.27759  ,  IoU: 0.60917
[train: 1, 2400 / 7500] FPS: 37.7 (319.0)  ,  DataTime: 0.188 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.212  ,  Loss/total: 2.37823  ,  Loss/giou: 0.44381  ,  Loss/l1: 0.04591  ,  Loss/location: 1.26107  ,  IoU: 0.61021
[train: 1, 2450 / 7500] FPS: 37.7 (336.6)  ,  DataTime: 0.187 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.212  ,  Loss/total: 2.35960  ,  Loss/giou: 0.44272  ,  Loss/l1: 0.04573  ,  Loss/location: 1.24551  ,  IoU: 0.61108
[train: 1, 2500 / 7500] FPS: 37.8 (16.4)  ,  DataTime: 0.187 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.211  ,  Loss/total: 2.34032  ,  Loss/giou: 0.44141  ,  Loss/l1: 0.04554  ,  Loss/location: 1.22978  ,  IoU: 0.61211
[train: 1, 2550 / 7500] FPS: 38.0 (300.2)  ,  DataTime: 0.186 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.211  ,  Loss/total: 2.32031  ,  Loss/giou: 0.43992  ,  Loss/l1: 0.04531  ,  Loss/location: 1.21393  ,  IoU: 0.61330
[train: 1, 2600 / 7500] FPS: 38.1 (244.2)  ,  DataTime: 0.185 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.210  ,  Loss/total: 2.30174  ,  Loss/giou: 0.43866  ,  Loss/l1: 0.04512  ,  Loss/location: 1.19884  ,  IoU: 0.61433
[train: 1, 2650 / 7500] FPS: 38.1 (9.2)  ,  DataTime: 0.185 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.210  ,  Loss/total: 2.28508  ,  Loss/giou: 0.43742  ,  Loss/l1: 0.04492  ,  Loss/location: 1.18561  ,  IoU: 0.61529
[train: 1, 2700 / 7500] FPS: 38.2 (367.5)  ,  DataTime: 0.185 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.210  ,  Loss/total: 2.26852  ,  Loss/giou: 0.43610  ,  Loss/l1: 0.04471  ,  Loss/location: 1.17275  ,  IoU: 0.61631
[train: 1, 2750 / 7500] FPS: 38.2 (297.2)  ,  DataTime: 0.184 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.209  ,  Loss/total: 2.25196  ,  Loss/giou: 0.43471  ,  Loss/l1: 0.04451  ,  Loss/location: 1.15998  ,  IoU: 0.61735
[train: 1, 2800 / 7500] FPS: 38.3 (127.9)  ,  DataTime: 0.184 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.209  ,  Loss/total: 2.23680  ,  Loss/giou: 0.43360  ,  Loss/l1: 0.04435  ,  Loss/location: 1.14785  ,  IoU: 0.61828
[train: 1, 2850 / 7500] FPS: 38.2 (322.5)  ,  DataTime: 0.185 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.209  ,  Loss/total: 2.22341  ,  Loss/giou: 0.43293  ,  Loss/l1: 0.04425  ,  Loss/location: 1.13630  ,  IoU: 0.61884
[train: 1, 2900 / 7500] FPS: 38.4 (291.5)  ,  DataTime: 0.184 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.208  ,  Loss/total: 2.20839  ,  Loss/giou: 0.43159  ,  Loss/l1: 0.04405  ,  Loss/location: 1.12498  ,  IoU: 0.61992
[train: 1, 2950 / 7500] FPS: 38.4 (276.9)  ,  DataTime: 0.183 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.208  ,  Loss/total: 2.19405  ,  Loss/giou: 0.43064  ,  Loss/l1: 0.04387  ,  Loss/location: 1.11340  ,  IoU: 0.62066
[train: 1, 3000 / 7500] FPS: 38.6 (369.5)  ,  DataTime: 0.183 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.207  ,  Loss/total: 2.17870  ,  Loss/giou: 0.42909  ,  Loss/l1: 0.04362  ,  Loss/location: 1.10240  ,  IoU: 0.62182
[train: 1, 3050 / 7500] FPS: 38.5 (351.0)  ,  DataTime: 0.183 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.208  ,  Loss/total: 2.16497  ,  Loss/giou: 0.42807  ,  Loss/l1: 0.04345  ,  Loss/location: 1.09157  ,  IoU: 0.62257
[train: 1, 3100 / 7500] FPS: 38.5 (336.4)  ,  DataTime: 0.183 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.208  ,  Loss/total: 2.15283  ,  Loss/giou: 0.42733  ,  Loss/l1: 0.04335  ,  Loss/location: 1.08143  ,  IoU: 0.62320
[train: 1, 3150 / 7500] FPS: 38.7 (253.5)  ,  DataTime: 0.182 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.207  ,  Loss/total: 2.14066  ,  Loss/giou: 0.42645  ,  Loss/l1: 0.04326  ,  Loss/location: 1.07144  ,  IoU: 0.62398
[train: 1, 3200 / 7500] FPS: 38.6 (10.0)  ,  DataTime: 0.182 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.207  ,  Loss/total: 2.12861  ,  Loss/giou: 0.42544  ,  Loss/l1: 0.04312  ,  Loss/location: 1.06215  ,  IoU: 0.62478
[train: 1, 3250 / 7500] FPS: 38.8 (130.9)  ,  DataTime: 0.181 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.206  ,  Loss/total: 2.11520  ,  Loss/giou: 0.42424  ,  Loss/l1: 0.04292  ,  Loss/location: 1.05214  ,  IoU: 0.62566
[train: 1, 3300 / 7500] FPS: 38.9 (329.0)  ,  DataTime: 0.181 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.206  ,  Loss/total: 2.10319  ,  Loss/giou: 0.42311  ,  Loss/l1: 0.04274  ,  Loss/location: 1.04329  ,  IoU: 0.62651
[train: 1, 3350 / 7500] FPS: 39.0 (332.1)  ,  DataTime: 0.181 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.205  ,  Loss/total: 2.09081  ,  Loss/giou: 0.42200  ,  Loss/l1: 0.04260  ,  Loss/location: 1.03380  ,  IoU: 0.62746
[train: 1, 3400 / 7500] FPS: 39.1 (303.7)  ,  DataTime: 0.180 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.205  ,  Loss/total: 2.08004  ,  Loss/giou: 0.42116  ,  Loss/l1: 0.04249  ,  Loss/location: 1.02528  ,  IoU: 0.62812
[train: 1, 3450 / 7500] FPS: 39.1 (340.7)  ,  DataTime: 0.180 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.205  ,  Loss/total: 2.07004  ,  Loss/giou: 0.42039  ,  Loss/l1: 0.04238  ,  Loss/location: 1.01734  ,  IoU: 0.62875
[train: 1, 3500 / 7500] FPS: 39.0 (6.1)  ,  DataTime: 0.180 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.205  ,  Loss/total: 2.05965  ,  Loss/giou: 0.41953  ,  Loss/l1: 0.04225  ,  Loss/location: 1.00935  ,  IoU: 0.62941
[train: 1, 3550 / 7500] FPS: 39.1 (327.3)  ,  DataTime: 0.180 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.205  ,  Loss/total: 2.05185  ,  Loss/giou: 0.41928  ,  Loss/l1: 0.04223  ,  Loss/location: 1.00215  ,  IoU: 0.62967
[train: 1, 3600 / 7500] FPS: 39.1 (224.7)  ,  DataTime: 0.180 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.205  ,  Loss/total: 2.04149  ,  Loss/giou: 0.41843  ,  Loss/l1: 0.04212  ,  Loss/location: 0.99403  ,  IoU: 0.63038
[train: 1, 3650 / 7500] FPS: 39.1 (10.8)  ,  DataTime: 0.180 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.204  ,  Loss/total: 2.03214  ,  Loss/giou: 0.41767  ,  Loss/l1: 0.04202  ,  Loss/location: 0.98673  ,  IoU: 0.63100
[train: 1, 3700 / 7500] FPS: 39.2 (340.2)  ,  DataTime: 0.179 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.204  ,  Loss/total: 2.02344  ,  Loss/giou: 0.41698  ,  Loss/l1: 0.04192  ,  Loss/location: 0.97990  ,  IoU: 0.63151
[train: 1, 3750 / 7500] FPS: 39.3 (361.8)  ,  DataTime: 0.179 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.204  ,  Loss/total: 2.01545  ,  Loss/giou: 0.41638  ,  Loss/l1: 0.04185  ,  Loss/location: 0.97346  ,  IoU: 0.63200
[train: 1, 3800 / 7500] FPS: 39.4 (25.7)  ,  DataTime: 0.179 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.203  ,  Loss/total: 2.00613  ,  Loss/giou: 0.41549  ,  Loss/l1: 0.04172  ,  Loss/location: 0.96655  ,  IoU: 0.63273
[train: 1, 3850 / 7500] FPS: 39.4 (334.1)  ,  DataTime: 0.179 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.203  ,  Loss/total: 1.99694  ,  Loss/giou: 0.41459  ,  Loss/l1: 0.04158  ,  Loss/location: 0.95986  ,  IoU: 0.63341
[train: 1, 3900 / 7500] FPS: 39.4 (363.3)  ,  DataTime: 0.178 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.203  ,  Loss/total: 1.98884  ,  Loss/giou: 0.41403  ,  Loss/l1: 0.04152  ,  Loss/location: 0.95321  ,  IoU: 0.63389
[train: 1, 3950 / 7500] FPS: 39.4 (314.5)  ,  DataTime: 0.178 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.203  ,  Loss/total: 1.97951  ,  Loss/giou: 0.41292  ,  Loss/l1: 0.04137  ,  Loss/location: 0.94681  ,  IoU: 0.63475
[train: 1, 4000 / 7500] FPS: 39.4 (20.3)  ,  DataTime: 0.178 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.203  ,  Loss/total: 1.97111  ,  Loss/giou: 0.41211  ,  Loss/l1: 0.04127  ,  Loss/location: 0.94056  ,  IoU: 0.63539
[train: 1, 4050 / 7500] FPS: 39.5 (295.7)  ,  DataTime: 0.178 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.203  ,  Loss/total: 1.96331  ,  Loss/giou: 0.41137  ,  Loss/l1: 0.04115  ,  Loss/location: 0.93481  ,  IoU: 0.63594
[train: 1, 4100 / 7500] FPS: 39.6 (333.2)  ,  DataTime: 0.177 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.202  ,  Loss/total: 1.95570  ,  Loss/giou: 0.41075  ,  Loss/l1: 0.04106  ,  Loss/location: 0.92890  ,  IoU: 0.63643
[train: 1, 4150 / 7500] FPS: 39.6 (10.6)  ,  DataTime: 0.177 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.202  ,  Loss/total: 1.94855  ,  Loss/giou: 0.41005  ,  Loss/l1: 0.04097  ,  Loss/location: 0.92359  ,  IoU: 0.63700
[train: 1, 4200 / 7500] FPS: 39.7 (302.9)  ,  DataTime: 0.177 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.202  ,  Loss/total: 1.94156  ,  Loss/giou: 0.40948  ,  Loss/l1: 0.04090  ,  Loss/location: 0.91807  ,  IoU: 0.63749
[train: 1, 4250 / 7500] FPS: 39.6 (382.1)  ,  DataTime: 0.177 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.202  ,  Loss/total: 1.93394  ,  Loss/giou: 0.40871  ,  Loss/l1: 0.04079  ,  Loss/location: 0.91259  ,  IoU: 0.63806
[train: 1, 4300 / 7500] FPS: 39.7 (355.4)  ,  DataTime: 0.177 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.201  ,  Loss/total: 1.92642  ,  Loss/giou: 0.40796  ,  Loss/l1: 0.04068  ,  Loss/location: 0.90709  ,  IoU: 0.63867
[train: 1, 4350 / 7500] FPS: 39.7 (255.4)  ,  DataTime: 0.177 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.201  ,  Loss/total: 1.91900  ,  Loss/giou: 0.40720  ,  Loss/l1: 0.04058  ,  Loss/location: 0.90168  ,  IoU: 0.63933
[train: 1, 4400 / 7500] FPS: 39.8 (284.9)  ,  DataTime: 0.176 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.201  ,  Loss/total: 1.91186  ,  Loss/giou: 0.40656  ,  Loss/l1: 0.04048  ,  Loss/location: 0.89635  ,  IoU: 0.63983
[train: 1, 4450 / 7500] FPS: 39.9 (287.4)  ,  DataTime: 0.176 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.201  ,  Loss/total: 1.90418  ,  Loss/giou: 0.40564  ,  Loss/l1: 0.04035  ,  Loss/location: 0.89117  ,  IoU: 0.64055
[train: 1, 4500 / 7500] FPS: 40.0 (364.0)  ,  DataTime: 0.175 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.200  ,  Loss/total: 1.89664  ,  Loss/giou: 0.40484  ,  Loss/l1: 0.04023  ,  Loss/location: 0.88584  ,  IoU: 0.64118
[train: 1, 4550 / 7500] FPS: 40.0 (325.8)  ,  DataTime: 0.175 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.200  ,  Loss/total: 1.89074  ,  Loss/giou: 0.40437  ,  Loss/l1: 0.04017  ,  Loss/location: 0.88113  ,  IoU: 0.64157
